iter	PRAUC	Logloss	PRAUC:use_weights=true	PRAUC:use_weights=false	Recall:use_weights=true	Recall:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	F1:use_weights=true	F1:use_weights=false
970	0.8367854112	0.5123429829	0.8367854112	0.6044818207	0.742846456	0.742846456	0.7458145286	0.4055958338	0.7443275334	0.5247027741
971	0.8368419742	0.5122919979	0.8368419742	0.6045887827	0.742846456	0.742846456	0.7458796692	0.4056786845	0.7443599725	0.5247720967
972	0.8368886119	0.5122366375	0.8368886119	0.6046722034	0.742846456	0.742846456	0.7457493993	0.4055130168	0.7442950971	0.5246334698
973	0.8369470568	0.5121569776	0.8369470568	0.604748726	0.7426594352	0.7426594352	0.7459296847	0.4057423112	0.7442909678	0.5247786441
974	0.8369910628	0.5121118302	0.8369910628	0.6048171766	0.7426594352	0.7426594352	0.7460274547	0.4058667212	0.744339635	0.5248826912
975	0.8370229866	0.5120561116	0.8370229866	0.6048630985	0.7426594352	0.7426594352	0.7460274547	0.4058667212	0.744339635	0.5248826912
976	0.8370780336	0.5119765658	0.8370780336	0.6049669505	0.7430334767	0.7430334767	0.7461880241	0.4060711365	0.7446074093	0.5251470491
977	0.8371337062	0.5119117302	0.8371337062	0.6050560493	0.7430334767	0.7430334767	0.7461554336	0.4060296372	0.7445911827	0.5251123447
978	0.8371730581	0.5118474212	0.8371730581	0.6051018749	0.7434075182	0.7434075182	0.7463810918	0.4063170807	0.7448913374	0.5254461335
979	0.8372089038	0.5118041971	0.8372089038	0.6051715893	0.743594539	0.743594539	0.7464612943	0.4064192988	0.7450251589	0.5255783212
980	0.8372731813	0.5117505399	0.8372731813	0.6052874448	0.7434075182	0.7434075182	0.7464136856	0.4063586179	0.744907569	0.5254808646
981	0.8373237416	0.5116904532	0.8373237416	0.6053672378	0.743594539	0.743594539	0.7465916817	0.4065855404	0.7450900963	0.5257173079
982	0.8373892542	0.5116254216	0.8373892542	0.6054805473	0.7437815598	0.7437815598	0.7467044591	0.4067293925	0.7452401435	0.5258842975
983	0.8374457477	0.5115601494	0.8374457477	0.6055761436	0.7439685805	0.7439685805	0.7468498211	0.4069148936	0.7454064166	0.526086094
984	0.8374927145	0.5115025127	0.8374927145	0.6056561847	0.7441556013	0.7441556013	0.7468647366	0.4069339333	0.7455077077	0.5261487603
985	0.8375570141	0.511436085	0.8375570141	0.6057557622	0.7434075182	0.7434075182	0.7466745382	0.4066912216	0.7450374467	0.5257588784
986	0.83761324	0.511375545	0.83761324	0.605858761	0.7445296428	0.7445296428	0.7471553422	0.4073050952	0.7458401816	0.5265524767
987	0.8376608692	0.5113331129	0.8376608692	0.6059384643	0.7445296428	0.7445296428	0.7471553422	0.4073050952	0.7458401816	0.5265524767
988	0.837700994	0.5112928121	0.837700994	0.6060111903	0.7445296428	0.7445296428	0.7471553422	0.4073050952	0.7458401816	0.5265524767
989	0.8377377463	0.5112459413	0.8377377463	0.6060687439	0.744342622	0.744342622	0.7471078793	0.407244449	0.7457226872	0.5264550265
990	0.8377950623	0.51118357	0.8377950623	0.6061584365	0.7449036843	0.7449036843	0.7474458818	0.4076765609	0.7461726178	0.5269564067
991	0.8378315029	0.5111238239	0.8378315029	0.6062266072	0.7449036843	0.7449036843	0.7474132635	0.4076348378	0.7461563638	0.5269215505
992	0.8378843523	0.5110782379	0.8378843523	0.6063205816	0.7449036843	0.7449036843	0.7474458818	0.4076765609	0.7461726178	0.5269564067
993	0.8379199826	0.511042843	0.8379199826	0.6063751068	0.7450907051	0.7450907051	0.7475911269	0.4078624079	0.7463388217	0.5271584519
994	0.8379791044	0.5109732933	0.8379791044	0.6064666207	0.7454647466	0.7454647466	0.7478815677	0.4082343302	0.7466712014	0.5275627027
995	0.8380252406	0.5109152978	0.8380252406	0.6065509005	0.7454647466	0.7454647466	0.7479468398	0.4083179676	0.7467037305	0.5276325369
996	0.8380811884	0.5108475734	0.8380811884	0.6066415561	0.7456517673	0.7456517673	0.7479614936	0.4083367472	0.7468048446	0.5276950566
997	0.8381104506	0.5108048276	0.8381104506	0.6066862396	0.7456517673	0.7456517673	0.7478962353	0.4082531231	0.7467723149	0.5276252233
998	0.8381523259	0.5107353537	0.8381523259	0.6067529865	0.7460258089	0.7460258089	0.7478603309	0.4082071224	0.7469419435	0.5276804021
999	0.8382012634	0.5106577283	0.8382012634	0.6068350799	0.7460258089	0.7460258089	0.747795123	0.4081235932	0.7469094181	0.5276106078
